Gender, Age, Job, Zodiac, AvgPostLength, AvgWordLength, AvgPostFrequency, NumURL, NumInternetWords, NumAdjectives, Num_the, Num_i, Num_and, Num_him, Num_of 
male, 17, Tourism, Scorpio, 629.571429, 3.956014, 8.714286, 0.070916, 0.000000, 0.028725, 0.030521, 0.062837, 0.041293, 0.071813, 0.004488 
female, 25, indUnk, Sagittarius, 648.000000, 3.831800, 6.555556, 0.063732, 0.000000, 0.028252, 0.038765, 0.051248, 0.033509, 0.088699, 0.015769 
female, 17, indUnk, Virgo, 711.000000, 4.203547, 1.428571, 0.045749, 0.001126, 0.023367, 0.022663, 0.029702, 0.024634, 0.038288, 0.009994 
male, 25, Technology, Taurus, 1712.200000, 4.129764, 0.000000, 0.031838, 0.000000, 0.027979, 0.050169, 0.020260, 0.059334, 0.024120, 0.023155 
male, 15, Student, Capricorn, 1085.936170, 3.699819, 1.276596, 0.041247, 0.009569, 0.017905, 0.018702, 0.022254, 0.022762, 0.028271, 0.009496 
female, 23, indUnk, Aries, 812.938776, 3.949826, 0.000000, 0.060188, 0.000099, 0.034011, 0.034209, 0.048785, 0.054338, 0.061676, 0.013882 
female, 26, Student, Cancer, 1540.733333, 4.235111, 2.666667, 0.052776, 0.000000, 0.025289, 0.051677, 0.035551, 0.048561, 0.035551, 0.013561 
female, 25, indUnk, Scorpio, 1019.375000, 4.114531, 1.468750, 0.029263, 0.000252, 0.013496, 0.024596, 0.017785, 0.037336, 0.023209, 0.011604 
female, 27, Education, Scorpio, 769.054348, 4.006626, 0.956522, 0.056062, 0.000170, 0.024747, 0.036922, 0.039017, 0.053854, 0.046039, 0.017102 
female, 40, indUnk, Leo, 1282.557692, 4.184003, 3.692308, 0.047930, 0.000063, 0.029674, 0.041970, 0.029423, 0.058657, 0.035885, 0.020075 
male, 16, Agriculture, Scorpio, 903.486486, 3.850380, 1.594595, 0.061967, 0.000115, 0.026837, 0.028334, 0.052292, 0.052292, 0.065308, 0.012324 
male, 25, indUnk, Libra, 310.451613, 3.952361, 1.903226, 0.043121, 0.000000, 0.024230, 0.043943, 0.027926, 0.046817, 0.035729, 0.013963 
male, 25, indUnk, Taurus, 1254.631579, 4.150792, 2.052632, 0.035870, 0.000000, 0.032561, 0.051019, 0.020721, 0.053631, 0.025771, 0.017935 
male, 27, indUnk, Leo, 1148.000000, 4.226238, 0.000000, 0.048193, 0.000000, 0.020080, 0.038487, 0.033802, 0.029116, 0.038487, 0.016064 
female, 24, HumanResources, Aquarius, 698.849057, 4.057290, 1.132075, 0.049403, 0.000219, 0.028809, 0.046884, 0.033410, 0.055537, 0.040968, 0.013145 
male, 26, Internet, Capricorn, 810.000000, 3.656885, 5.500000, 0.072235, 0.002257, 0.006772, 0.069977, 0.060948, 0.049661, 0.069977, 0.004515 
female, 13, Student, Scorpio, 1337.093750, 3.699697, 1.906250, 0.059317, 0.003632, 0.021703, 0.028448, 0.052486, 0.040726, 0.064678, 0.008301 
male, 23, Engineering, Aquarius, 1217.375000, 3.920692, 6.000000, 0.065620, 0.000000, 0.027375, 0.035024, 0.050725, 0.049517, 0.053140, 0.022544 
female, 16, Student, Pisces, 201.071429, 3.882759, 0.857143, 0.063448, 0.000000, 0.017931, 0.024828, 0.059310, 0.017931, 0.064828, 0.009655 
female, 24, Science, Cancer, 811.064516, 4.091397, 0.666667, 0.054133, 0.000217, 0.033630, 0.044587, 0.035800, 0.047624, 0.043231, 0.017629 
male, 24, Technology, Sagittarius, 218.875000, 3.873894, 4.000000, 0.057522, 0.002212, 0.030973, 0.037611, 0.039823, 0.044248, 0.046460, 0.030973 
female, 27, Education, Cancer, 593.568182, 3.981250, 0.670455, 0.062119, 0.000381, 0.035137, 0.034680, 0.046494, 0.048171, 0.052439, 0.014710 
male, 33, indUnk, Libra, 171.777778, 4.330532, 3.222222, 0.028011, 0.000000, 0.042017, 0.047619, 0.002801, 0.046218, 0.002801, 0.019608 
female, 16, Student, Aries, 625.292683, 4.012050, 1.219512, 0.059781, 0.001721, 0.033333, 0.030047, 0.042254, 0.046948, 0.052269, 0.008607 
male, 17, Student, Scorpio, 659.000000, 3.946108, 0.750000, 0.043413, 0.000000, 0.029940, 0.059880, 0.026946, 0.058383, 0.029940, 0.017964 
male, 24, HumanResources, Aries, 462.750000, 3.929936, 15.000000, 0.038217, 0.000000, 0.019108, 0.038217, 0.029724, 0.048832, 0.042463, 0.008493 
male, 17, indUnk, Virgo, 951.000000, 3.987421, 0.500000, 0.058700, 0.000000, 0.020964, 0.037736, 0.039832, 0.041929, 0.044025, 0.020964 
female, 27, Arts, Pisces, 1044.370370, 4.441329, 0.000000, 0.035754, 0.000000, 0.039534, 0.062687, 0.013388, 0.059064, 0.015120, 0.022681 
female, 17, indUnk, Libra, 896.052632, 3.956542, 1.947368, 0.038345, 0.000232, 0.027888, 0.033233, 0.026726, 0.046944, 0.035092, 0.016500 
female, 14, indUnk, Scorpio, 576.291667, 3.958500, 2.500000, 0.060389, 0.004579, 0.020321, 0.034058, 0.040355, 0.057241, 0.047224, 0.015741 
male, 17, indUnk, Aquarius, 577.095238, 3.869413, 2.857143, 0.053321, 0.000319, 0.024266, 0.034483, 0.044061, 0.049170, 0.050766, 0.014049 
female, 26, indUnk, Cancer, 772.142857, 4.119665, 2.285714, 0.064024, 0.000762, 0.032774, 0.034299, 0.049543, 0.073933, 0.059451, 0.016006 
male, 24, Science, Aries, 3653.400000, 4.064753, 6.600000, 0.047619, 0.000000, 0.029595, 0.045171, 0.032933, 0.043391, 0.037383, 0.024477 
male, 24, Technology, Virgo, 1790.600000, 4.546978, 0.000000, 0.040630, 0.000000, 0.046216, 0.042153, 0.015744, 0.051295, 0.018283, 0.022854 
female, 25, Education, Taurus, 1057.781250, 4.247584, 1.625000, 0.048563, 0.000125, 0.031999, 0.049191, 0.032626, 0.053708, 0.036893, 0.021207 
male, 44, Technology, Virgo, 1058.736842, 3.819252, 2.052632, 0.068350, 0.000000, 0.032846, 0.033985, 0.053351, 0.059237, 0.060376, 0.013100 
female, 16, Student, Leo, 1197.269231, 3.778861, 0.794872, 0.068304, 0.000081, 0.025857, 0.023227, 0.061911, 0.056772, 0.072512, 0.011411 
male, 27, Religion, Leo, 1698.500000, 4.225781, 3.875000, 0.042606, 0.000622, 0.033743, 0.063754, 0.023636, 0.043539, 0.025346, 0.026123 
male, 16, indUnk, Taurus, 751.085106, 4.019242, 1.319149, 0.050894, 0.000797, 0.027439, 0.029944, 0.042355, 0.040305, 0.054309, 0.015143 
female, 23, Education, Pisces, 533.250000, 4.010906, 3.050000, 0.056788, 0.000376, 0.025574, 0.044378, 0.040617, 0.062053, 0.050395, 0.011659 
male, 17, Student, Capricorn, 1570.166667, 3.883347, 2.166667, 0.056059, 0.001237, 0.024732, 0.033800, 0.039984, 0.052762, 0.046579, 0.009893 
female, 27, Manufacturing, Gemini, 591.649123, 3.955662, 12.114035, 0.060935, 0.000000, 0.026567, 0.039294, 0.047505, 0.054366, 0.053311, 0.017360 
male, 16, indUnk, Virgo, 441.800000, 3.419505, 0.600000, 0.077399, 0.003096, 0.007740, 0.021672, 0.068111, 0.049536, 0.077399, 0.004644 
female, 15, indUnk, Gemini, 685.483871, 3.960857, 1.032258, 0.047903, 0.005219, 0.030382, 0.022367, 0.034110, 0.037279, 0.041007, 0.010811 
male, 26, Education, Leo, 741.866667, 3.857527, 1.016667, 0.059017, 0.000000, 0.018459, 0.046018, 0.042638, 0.057804, 0.045325, 0.017246 
male, 23, Education, Aries, 800.916667, 4.074184, 0.000000, 0.042391, 0.000424, 0.027554, 0.025858, 0.031793, 0.039000, 0.036880, 0.013141 
female, 35, indUnk, Cancer, 1372.238095, 3.915885, 1.809524, 0.061965, 0.001767, 0.034380, 0.034108, 0.048784, 0.056122, 0.053268, 0.015899 
female, 23, Communications-Media, Leo, 884.176471, 4.109076, 2.882353, 0.036085, 0.000820, 0.022963, 0.022143, 0.025697, 0.036632, 0.034718, 0.013669 
male, 26, indUnk, Aquarius, 944.950820, 3.893940, 1.016393, 0.053435, 0.000068, 0.015335, 0.051003, 0.035939, 0.046882, 0.037222, 0.018307 
male, 27, Technology, Pisces, 221.833333, 3.991004, 4.083333, 0.050975, 0.000000, 0.034483, 0.061469, 0.025487, 0.046477, 0.037481, 0.017991 
female, 15, indUnk, Capricorn, 2523.600000, 3.884852, 0.600000, 0.046644, 0.001693, 0.015394, 0.028325, 0.027248, 0.050031, 0.038177, 0.014470 
male, 26, indUnk, Taurus, 1358.333333, 4.369505, 4.533333, 0.047609, 0.000000, 0.044392, 0.045679, 0.032811, 0.051255, 0.039460, 0.027879 
female, 40, indUnk, Aries, 555.750000, 4.012635, 3.500000, 0.054152, 0.000000, 0.021661, 0.041516, 0.028881, 0.039711, 0.034296, 0.016245 
female, 23, Non-Profit, Pisces, 480.245283, 4.295865, 1.150943, 0.056203, 0.000000, 0.032574, 0.049283, 0.029705, 0.050127, 0.036118, 0.016034 
female, 46, Non-Profit, Scorpio, 673.800000, 3.938048, 2.700000, 0.029223, 0.000000, 0.030392, 0.095266, 0.016365, 0.058445, 0.035067, 0.014027 
male, 24, Law, Cancer, 980.741935, 4.333381, 1.967742, 0.037771, 0.000000, 0.036345, 0.078107, 0.019954, 0.052594, 0.024658, 0.021665 
male, 14, Student, Capricorn, 1167.000000, 4.052083, 0.000000, 0.053819, 0.000000, 0.026042, 0.019097, 0.048611, 0.057292, 0.062500, 0.012153 
female, 25, indUnk, Taurus, 1866.972222, 3.969701, 1.527778, 0.050322, 0.005257, 0.024807, 0.038627, 0.038509, 0.057409, 0.046955, 0.016183 
male, 14, indUnk, Pisces, 1594.714286, 4.024878, 0.642857, 0.051740, 0.001442, 0.023616, 0.043447, 0.036957, 0.054804, 0.048675, 0.014062 
female, 15, indUnk, Taurus, 332.400000, 3.865116, 1.800000, 0.048837, 0.000000, 0.020930, 0.055814, 0.020930, 0.034884, 0.032558, 0.023256 
female, 17, indUnk, Scorpio, 883.071429, 3.887125, 1.857143, 0.064455, 0.007232, 0.031599, 0.012105, 0.032699, 0.041346, 0.039145, 0.009275 
female, 39, Fashion, Pisces, 954.137931, 4.310416, 0.689655, 0.042632, 0.000104, 0.035466, 0.052653, 0.026483, 0.059352, 0.032402, 0.025807 
male, 23, Education, Capricorn, 819.300000, 4.271637, 0.000000, 0.039103, 0.000521, 0.028676, 0.051616, 0.025547, 0.054223, 0.031283, 0.021898 
male, 23, Student, Cancer, 902.038462, 3.972392, 0.000000, 0.056402, 0.000000, 0.023205, 0.050305, 0.032859, 0.052507, 0.042175, 0.021680 
female, 24, Student, Aquarius, 3209.166667, 3.892258, 5.666667, 0.054376, 0.000809, 0.021023, 0.043056, 0.044269, 0.055589, 0.056802, 0.013746 
female, 27, Consulting, Aquarius, 2084.236842, 4.027716, 1.552632, 0.057516, 0.000000, 0.027055, 0.057008, 0.044040, 0.046277, 0.053855, 0.019782 
female, 17, indUnk, Leo, 750.142857, 3.905057, 2.952381, 0.082796, 0.000000, 0.029003, 0.036936, 0.064948, 0.046356, 0.071393, 0.013386 
male, 35, Education, Virgo, 1179.000000, 4.409125, 9.000000, 0.039641, 0.000000, 0.022438, 0.040389, 0.018699, 0.050860, 0.020942, 0.017951 
female, 14, Student, Leo, 991.818182, 3.784253, 5.272727, 0.042664, 0.001041, 0.015956, 0.023240, 0.027402, 0.039195, 0.038848, 0.008672 
male, 16, Student, Aries, 2399.333333, 4.261693, 0.333333, 0.031972, 0.001776, 0.026051, 0.033156, 0.005329, 0.055654, 0.005329, 0.025459 
male, 27, Education, Aquarius, 1595.428571, 3.960986, 2.428571, 0.050186, 0.000532, 0.023586, 0.042738, 0.038482, 0.053201, 0.041674, 0.018620 
female, 15, Student, Aries, 2174.652174, 3.965512, 2.739130, 0.058511, 0.000476, 0.026877, 0.031793, 0.039959, 0.038690, 0.048838, 0.011655 
female, 26, indUnk, Sagittarius, 798.833333, 4.153380, 0.000000, 0.037262, 0.000000, 0.021664, 0.044194, 0.026863, 0.048527, 0.031196, 0.020797 
female, 16, Student, Capricorn, 3353.700000, 4.149078, 0.000000, 0.036249, 0.000495, 0.027960, 0.047878, 0.023135, 0.058147, 0.029692, 0.020537 
male, 17, indUnk, Pisces, 510.000000, 3.893130, 0.333333, 0.044529, 0.002545, 0.026718, 0.031807, 0.030534, 0.053435, 0.031807, 0.010178 
male, 16, Student, Scorpio, 1679.000000, 3.922897, 1.500000, 0.049065, 0.015187, 0.021028, 0.024533, 0.042056, 0.058411, 0.045561, 0.012850 
male, 36, Engineering, Libra, 1094.333333, 4.512715, 8.666667, 0.060481, 0.000000, 0.035739, 0.042612, 0.018557, 0.051546, 0.021306, 0.015808 
male, 26, Technology, Aries, 1911.000000, 4.205942, 4.142857, 0.049521, 0.000157, 0.037101, 0.049521, 0.032385, 0.056595, 0.036158, 0.018393 
male, 14, Arts, Scorpio, 518.120000, 3.919213, 2.480000, 0.040242, 0.000000, 0.022693, 0.044478, 0.024508, 0.048714, 0.030862, 0.018759 
male, 16, indUnk, Sagittarius, 557.468750, 4.046042, 1.937500, 0.095260, 0.000000, 0.026083, 0.029712, 0.049444, 0.042413, 0.055795, 0.013155 
female, 24, indUnk, Taurus, 961.708333, 3.573463, 2.541667, 0.079889, 0.000155, 0.016411, 0.048769, 0.033751, 0.048924, 0.048614, 0.005109 
female, 13, indUnk, Virgo, 1096.125000, 3.862996, 2.625000, 0.054185, 0.000000, 0.027313, 0.029956, 0.041850, 0.048899, 0.050661, 0.011013 
female, 26, Education, Gemini, 1108.884615, 3.906110, 1.615385, 0.058122, 0.000000, 0.027503, 0.048774, 0.047013, 0.043355, 0.053922, 0.016935 
female, 14, indUnk, Capricorn, 626.333333, 3.750499, 7.333333, 0.058882, 0.002994, 0.021956, 0.030938, 0.019960, 0.021956, 0.028942, 0.005988 
male, 26, Accounting, Aquarius, 649.500000, 3.991659, 3.642857, 0.059263, 0.000000, 0.027217, 0.046093, 0.039947, 0.047410, 0.040825, 0.021510 
female, 27, Tourism, Virgo, 2973.315789, 4.180022, 3.105263, 0.055568, 0.000000, 0.027451, 0.036330, 0.037810, 0.038846, 0.040770, 0.017166 
male, 27, Banking, Taurus, 152.571429, 3.800712, 0.000000, 0.088968, 0.000000, 0.021352, 0.021352, 0.056940, 0.039146, 0.056940, 0.014235 
female, 23, indUnk, Taurus, 965.888889, 3.929928, 4.666667, 0.051989, 0.000000, 0.020796, 0.048373, 0.041139, 0.018083, 0.049729, 0.009946 
male, 26, Technology, Virgo, 1423.843750, 3.999561, 1.906250, 0.056268, 0.000263, 0.029143, 0.045471, 0.038536, 0.049684, 0.041257, 0.021243 
female, 42, Government, Aquarius, 649.833333, 3.887338, 0.833333, 0.060818, 0.003988, 0.032901, 0.033898, 0.048853, 0.044865, 0.053838, 0.016949 
female, 14, indUnk, Capricorn, 268.062992, 4.195711, 0.535433, 0.042026, 0.000000, 0.029332, 0.037959, 0.031674, 0.047819, 0.033646, 0.016761 
female, 24, Education, Scorpio, 4164.500000, 4.287406, 9.333333, 0.034489, 0.000000, 0.037406, 0.042038, 0.018531, 0.051647, 0.022821, 0.028998 
male, 26, indUnk, Pisces, 773.772727, 3.865350, 0.454545, 0.059264, 0.000227, 0.022707, 0.050182, 0.038147, 0.020209, 0.042234, 0.015441 
male, 24, indUnk, Taurus, 742.875000, 3.874185, 2.875000, 0.044329, 0.000652, 0.028031, 0.046284, 0.033246, 0.048240, 0.033246, 0.015645 
female, 24, Engineering, Cancer, 3370.500000, 4.127985, 0.500000, 0.040416, 0.000000, 0.034293, 0.060012, 0.022045, 0.057563, 0.022045, 0.025720 
male, 16, Student, Aries, 749.000000, 4.405882, 1.800000, 0.045882, 0.000000, 0.060000, 0.030588, 0.028235, 0.064706, 0.036471, 0.018824 
male, 23, Technology, Leo, 1835.500000, 4.563083, 5.250000, 0.030454, 0.000000, 0.050963, 0.035426, 0.008701, 0.060286, 0.011187, 0.025482 
female, 45, Arts, Scorpio, 1491.760000, 4.201667, 2.080000, 0.043488, 0.000225, 0.035151, 0.049797, 0.026363, 0.055768, 0.031208, 0.021631 
male, 15, Student, Gemini, 1750.000000, 4.502573, 0.333333, 0.019726, 0.000000, 0.034305, 0.070326, 0.000858, 0.048885, 0.001715, 0.030875 
male, 23, Education, Capricorn, 846.166667, 3.831698, 4.833333, 0.061132, 0.000000, 0.023396, 0.045283, 0.046038, 0.045283, 0.050566, 0.015849 
male, 23, Student, Scorpio, 983.250000, 4.271904, 1.166667, 0.035844, 0.000724, 0.031499, 0.040188, 0.015930, 0.056843, 0.016655, 0.024258 
female, 13, indUnk, Libra, 563.413793, 3.648727, 1.051724, 0.111657, 0.004578, 0.016525, 0.023448, 0.076485, 0.044328, 0.089437, 0.010496 
male, 13, indUnk, Scorpio, 490.666667, 3.987616, 2.666667, 0.032121, 0.000387, 0.023220, 0.035991, 0.023220, 0.053793, 0.024381, 0.010449 
male, 25, Law, Taurus, 1991.763636, 4.285709, 1.018182, 0.038926, 0.000196, 0.035640, 0.046907, 0.022260, 0.056297, 0.028246, 0.018192 
female, 25, Government, Libra, 708.166667, 4.149414, 4.833333, 0.039062, 0.000000, 0.038086, 0.053711, 0.029297, 0.053711, 0.030273, 0.019531 
male, 15, Student, Sagittarius, 758.692308, 4.249461, 4.153846, 0.043085, 0.000862, 0.044377, 0.049117, 0.026282, 0.057734, 0.030159, 0.024128 
female, 27, indUnk, Sagittarius, 300.722222, 4.499584, 1.018519, 0.041840, 0.000277, 0.034081, 0.064838, 0.009698, 0.044888, 0.011915, 0.027709 
male, 23, LawEnforcement-Security, Aries, 1441.941176, 4.402478, 2.117647, 0.043103, 0.000000, 0.041307, 0.064655, 0.028915, 0.051365, 0.032328, 0.027838 
male, 24, Architecture, Virgo, 718.500000, 4.000557, 3.400000, 0.031737, 0.000557, 0.026169, 0.045657, 0.018931, 0.045100, 0.027840, 0.029510 
male, 14, Student, Virgo, 2297.263158, 3.870876, 2.842105, 0.052590, 0.000089, 0.021018, 0.047091, 0.040706, 0.041947, 0.044874, 0.016140 
female, 26, indUnk, Sagittarius, 1597.000000, 3.882496, 19.333333, 0.049433, 0.000000, 0.021070, 0.023501, 0.042139, 0.061588, 0.053485, 0.011345 
male, 15, Student, Pisces, 783.500000, 4.017949, 0.000000, 0.023077, 0.001282, 0.020513, 0.069231, 0.005128, 0.030769, 0.010256, 0.010256 
female, 24, Publishing, Capricorn, 567.323944, 4.216476, 0.816901, 0.042186, 0.000000, 0.036638, 0.048885, 0.016958, 0.047001, 0.021669, 0.016435 
female, 23, indUnk, Aquarius, 764.191781, 4.046275, 0.835616, 0.060492, 0.000000, 0.022557, 0.038007, 0.040038, 0.043447, 0.050410, 0.013418 
female, 41, indUnk, Gemini, 499.250000, 3.764880, 1.321429, 0.060059, 0.000000, 0.022085, 0.030703, 0.042284, 0.049825, 0.049825, 0.017775 
male, 35, Engineering, Aquarius, 656.200000, 4.040640, 2.500000, 0.047414, 0.000000, 0.029557, 0.051108, 0.036946, 0.063424, 0.038793, 0.012931 
male, 27, Consulting, Aries, 3448.666667, 3.954893, 0.000000, 0.071483, 0.000765, 0.029052, 0.045489, 0.062691, 0.038226, 0.063073, 0.014144 
male, 25, Accounting, Sagittarius, 2505.666667, 4.275071, 2.777778, 0.059526, 0.000190, 0.030332, 0.053839, 0.037346, 0.055355, 0.041517, 0.021422 
female, 40, indUnk, Scorpio, 470.833333, 3.934540, 9.500000, 0.054318, 0.000000, 0.018106, 0.043175, 0.033426, 0.048747, 0.038997, 0.026462 
female, 38, Education, Aries, 747.500000, 3.930762, 2.666667, 0.043821, 0.000876, 0.028046, 0.039439, 0.026293, 0.051709, 0.033304, 0.012270 
male, 26, Construction, Capricorn, 268.000000, 4.660870, 2.500000, 0.026087, 0.000000, 0.060870, 0.052174, 0.008696, 0.078261, 0.008696, 0.008696 
male, 16, Student, Aquarius, 394.857143, 3.809786, 4.214286, 0.042729, 0.000000, 0.022054, 0.039972, 0.028946, 0.053067, 0.033081, 0.016540 
male, 36, Arts, Gemini, 631.230769, 4.238636, 0.615385, 0.034607, 0.000000, 0.037707, 0.075413, 0.010847, 0.062500, 0.013430, 0.027376 
male, 37, Consulting, Taurus, 814.000000, 4.003279, 7.666667, 0.013115, 0.000000, 0.016393, 0.031148, 0.003279, 0.040984, 0.008197, 0.016393 
male, 15, Student, Capricorn, 863.214286, 3.861022, 4.285714, 0.025879, 0.000000, 0.026518, 0.030671, 0.018530, 0.046645, 0.023323, 0.014377 
female, 37, indUnk, Cancer, 1152.166667, 3.857701, 10.166667, 0.063058, 0.002232, 0.020647, 0.052455, 0.053571, 0.045759, 0.060826, 0.011161 
male, 26, Communications-Media, Virgo, 235.511628, 3.961275, 0.686047, 0.072951, 0.000196, 0.024839, 0.043028, 0.024839, 0.049482, 0.030706, 0.016429 
female, 15, indUnk, Aquarius, 1584.636364, 4.119830, 4.545455, 0.044670, 0.000000, 0.038052, 0.041834, 0.031671, 0.047270, 0.037580, 0.011818 
female, 26, HumanResources, Sagittarius, 1353.333333, 3.851992, 14.000000, 0.053131, 0.000000, 0.024668, 0.021822, 0.042694, 0.055977, 0.050285, 0.011385 
female, 16, indUnk, Gemini, 1327.678571, 3.551978, 1.750000, 0.084655, 0.001529, 0.023505, 0.015956, 0.043856, 0.068125, 0.065259, 0.009555 
female, 27, indUnk, Pisces, 604.000000, 4.283688, 12.000000, 0.047281, 0.000000, 0.030733, 0.059102, 0.018913, 0.042553, 0.018913, 0.030733 
female, 17, Student, Gemini, 226.755814, 3.857002, 0.465116, 0.084652, 0.001780, 0.037184, 0.027097, 0.030854, 0.043117, 0.039557, 0.010483 
female, 33, Arts, Virgo, 789.400000, 3.935194, 2.800000, 0.069791, 0.000000, 0.033898, 0.023928, 0.064806, 0.044865, 0.080758, 0.010967 
female, 26, Marketing, Capricorn, 1070.358974, 4.045745, 1.538462, 0.054953, 0.000775, 0.032564, 0.036053, 0.041287, 0.039252, 0.048459, 0.015507 
female, 15, Student, Capricorn, 847.529412, 3.420703, 1.441176, 0.133191, 0.002137, 0.018519, 0.011396, 0.061254, 0.030627, 0.061491, 0.005935 
male, 25, Telecommunications, Cancer, 1101.000000, 3.953321, 9.666667, 0.056254, 0.000000, 0.023339, 0.042490, 0.041293, 0.061041, 0.055057, 0.016158 
female, 24, Tourism, Virgo, 1076.363636, 4.121845, 2.545455, 0.061445, 0.000000, 0.036031, 0.042646, 0.047694, 0.043342, 0.049608, 0.015492 
female, 23, indUnk, Taurus, 2766.600000, 4.149070, 0.200000, 0.053389, 0.000000, 0.032394, 0.049190, 0.028644, 0.050840, 0.032843, 0.012148 
male, 23, Technology, Aries, 403.454545, 4.075298, 1.000000, 0.068871, 0.000000, 0.023875, 0.042241, 0.036731, 0.043159, 0.043159, 0.024793 
male, 34, Technology, Aquarius, 3456.083333, 4.323707, 2.166667, 0.036072, 0.000104, 0.035550, 0.060623, 0.021841, 0.057652, 0.027002, 0.021476 
male, 24, Engineering, Pisces, 1210.000000, 4.051339, 4.111111, 0.059896, 0.000000, 0.029762, 0.039435, 0.043155, 0.047991, 0.060640, 0.020833 
male, 24, Student, Taurus, 341.200000, 3.668817, 0.800000, 0.075269, 0.000000, 0.012903, 0.023656, 0.025806, 0.034409, 0.025806, 0.012903 
male, 23, indUnk, Taurus, 1989.642857, 4.162433, 4.071429, 0.033622, 0.000149, 0.023461, 0.071578, 0.009863, 0.055439, 0.014943, 0.016438 
female, 24, indUnk, Scorpio, 2094.939394, 4.474049, 1.787879, 0.042130, 0.000065, 0.038506, 0.049896, 0.024139, 0.055462, 0.026340, 0.023169 
male, 33, indUnk, Taurus, 898.500000, 3.932166, 0.500000, 0.054705, 0.000000, 0.017505, 0.041575, 0.050328, 0.063457, 0.054705, 0.008753 
male, 35, Government, Aquarius, 1268.668966, 4.492893, 0.420690, 0.031531, 0.000195, 0.036318, 0.070511, 0.008524, 0.049116, 0.010966, 0.029040 
female, 15, Student, Pisces, 905.250000, 3.819620, 3.250000, 0.034810, 0.002110, 0.026371, 0.037975, 0.022152, 0.043249, 0.026371, 0.016878 
female, 36, indUnk, Leo, 1497.333333, 4.124885, 4.000000, 0.054178, 0.000000, 0.028466, 0.034894, 0.038567, 0.060606, 0.040404, 0.015611 
female, 24, Student, Aquarius, 1263.333333, 4.080534, 50.466667, 0.053187, 0.000215, 0.029070, 0.047804, 0.040267, 0.043282, 0.051034, 0.015073 
